Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
ChEA_2022,SIN3A 21632747 ChIP-Seq MESCs Mouse,51/923,5.757169835012315e-05,0.0005014093263283982,0,0,1.8887074307123304,18.438467496581676,HDDC2;GPATCH4;TRIAP1;GCSH;TUBB6;CTSL;STMN1;RUVBL1;SACS;GNPNAT1;NANS;RFC3;CCDC34;FBXW9;PPP1R16A;USP2;MRPS2;IMP4;NAV1;SAP30;NME1;EBNA1BP2;KIF9;PAFAH1B3;NOP2;TIMM10;MRPL12;HIGD1A;CORO1C;SRM;PSMB2;PDCD11;AMDHD2;AFMID;POLR2F;PMAIP1;SCAI;STAT5A;GINS2;GDF15;NOS3;WDR18;GOT2;RPP40;GTF2H1;NPM3;YIF1A;KLF1;MLLT11;ABCB10;SSBP4
ChEA_2022,SMARCA4 20176728 ChIP-ChIP TSCs Mouse,47/830,6.295432133094885e-05,0.0005419860537572492,0,0,1.934237291136831,18.710072970671856,HEMGN;SUV39H2;GYPA;LDB1;ODC1;CCDC124;ENDOD1;SLC2A1;MRPL14;ENO1;GATA2;PDCD2L;CORO1C;DUSP14;SRM;ZFP36L1;PDLIM1;LDHA;PSMB2;BAG2;GNA11;AFMID;GNPNAT1;STXBP6;WASF1;EXOSC2;PPP1R14A;XBP1;DIMT1;F2R;USP2;CDC6;EIF2S2;YIF1A;SRRM1;MYL4;EFNA3;PRC1;HMBS;PPT2;ANP32B;RTN4IP1;EEF1E1;PTMA;RAN;RAI14;UBE2M
ChEA_2022,TCFCP2L1 18555785 ChIP-Seq MESCs Mouse,73/1486,7.346675505918956e-05,0.0006253022674924202,0,0,1.6842554809308945,16.031884862068335,BTG3;MTCH2;POP7;ZMYND19;UBE2D2;CCNF;HCCS;ENO1;THUMPD1;BICD1;AQP3;NSDHL;HHEX;PTTG1;ACP5;KIF21A;SPA17;ENOPH1;RRP15;EIF5A;CISH;DIMT1;RBM18;NAV1;MIF;TUBG1;SRRM1;CCNA2;ARL4A;NEIL2;CDC42EP4;BOLA3;MRTO4;CDC42EP1;GNB1L;FKBP4;BCAT1;FXN;SLC25A4;PTMA;SNRPB;FECH;ENDOD1;SLC1A5;KRBA1;HIGD1A;TIMM50;HSPD1;SOCS2;UGCG;SOCS1;PSMB2;HECTD3;PMAIP1;AASDHPPT;NQO2;PNO1;GADD45A;GFPT1;HSPE1;BOP1;TSPAN13;SLC25A39;MYBBP1A;POLR3D;ERCC8;CAMK1;COPS8;SLC25A33;RAN;MAD2L1;UBE2M;SNTB2
ChEA_2022,HIF1A 21447827 ChIP-Seq MCF-7 Human,20/248,0.00010817587340208968,0.0009103789795299458,0,0,2.780876031137446,25.394270809461176,DHRS13;MTCH2;PPP1R14B;GDF15;BCCIP;SLC2A1;MRPL14;NAV1;ENO1;MIF;TM2D3;SAP30;ZFP36L1;MYL4;LDHA;VDAC1;SPRY1;SLC37A3;RAN;RAI14
ChEA_2022,CREB1 15753290 ChIP-ChIP HEK293T Human,29/440,0.00013692799675582297,0.0011395452174456,0,0,2.24901347400274,20.007348328333123,B4GALT3;MRPS12;ADK;TIMM13;AK2;CREM;PPAN;MRPL37;CKS1B;PSMD7;RUVBL1;PMAIP1;MYH10;ARG2;NUDC;RFC3;GOT1;IFRD2;USP2;DDX10;GTF2H1;TIMM44;CDC25A;BYSL;NME1;CCT6A;CCNA2;PRC1;SSBP1
ChEA_2022,SPI1 22790984 ChIP-Seq ERYTHROLEUKEMIA Mouse,75/1572,0.00014618105177703223,0.0012031825030878,0,0,1.6315874006665425,14.408001139795669,HDDC2;POP7;NXT1;CMAS;DHRS11;LDB1;CCDC124;ARPC5L;CLTB;ICAM2;PPAN;GPATCH4;WDR43;HK1;CKS1B;MYC;GMPPA;FDXR;SLC39A8;CLCC1;SNRPD3;SPHK1;PUS1;USP2;ALG14;DDX10;FRMD4A;CACYBP;KIF23;ATP1B3;CDC25A;NME1;MRTO4;BIRC5;DNAJC9;HEMGN;DTYMK;PSMD14;DDX1;MAK16;NOP2;TIMM13;AK2;NOLC1;TIMM10;DNAJC25;MRPL12;GSPT1;DHX33;MTHFD1L;DPH2;TDG;GAR1;METTL5;LYAR;NOP56;PPP1R14B;SURF2;GOT2;GFPT1;GTF2H1;NOC3L;DOHH;NPM3;HNRNPAB;CENPF;SLC25A39;PSAT1;UBE2S;POLR3D;ANP32E;SSBP1;ITM2A;MAD2L1;UBE2M
ChEA_2022,ZNF263 19887448 ChIP-Seq K562 Human,9/64,0.0001574615183190369,0.0012753986584984,0,0,5.140842572062084,45.01491125106664,SLC7A5;SQLE;POP7;GDF15;BOLA3;METTL5;MRPL36;EIF2S2;PTPRF
ChEA_2022,MYBL2 22936984 ChIP-ChIP MESCs Mouse,69/1419,0.0001583605810952657,0.0012753986584984,0,0,1.660052052052052,14.526511192576516,USP6NL;NXT1;PDCD5;ARPC5L;MRPL36;PFAS;CKS1B;MRPL41;RUVBL1;MYBL2;TK1;CLCC1;SNRPD3;ENOPH1;USP2;ALG14;KIF23;MIF;RAD23B;ATAD3A;TFDP1;PSRC1;CDC42EP4;NCL;HMBS;STRAP;BLVRB;VDAC1;TLCD1;GART;CTXN1;RAI14;SET;TOMM40;TIMM9;WNK4;DDX21;SRM;ZFP36L1;HSPD1;PDLIM1;EXOSC5;PSMB2;PDCD11;AFMID;POLD2;APOE;PPP1R14A;PPP1R14B;PNO1;TIMM44;PA2G4;DOHH;HSPE1;MLLT11;NUDT9;PRPF39;EFNA3;KIF18A;GNL3L;CENPH;PRC1;AXL;ANP32E;SSBP1;SAE1;RAN;UBE2M;SNTB2
ChEA_2022,OLIG2 29049317 ChIP-Seq Mouse SpinalCord,71/1472,0.0001611251305037937,0.0012838587526312,0,0,1.6472669353974752,14.386124570004204,MTCH2;CMAS;RFESD;ADK;WDR43;HK1;GCSH;COMTD1;PSMD7;UROD;RUVBL1;EIF5A;JMJD4;HMGCS1;DDX10;RAD23A;IMP4;MIF;TUBG1;MOB3B;WDR77;CCNA2;ARL4D;SLC25A17;SDE2;BIRC5;EEF1E1;IFT46;CRYAB;PTMA;TOMM40;ODC1;TIMM13;AK2;HIGD1A;PPOX;HSPBP1;RAP1GAP;RPF1;EXOSC5;CDC45;DHX33;AMDHD2;ERI3;POLD2;GAR1;EEF2KMT;SCAI;NOP56;XBP1;RNF25;SURF2;USP21;GFPT1;C1GALT1;TIMM44;DOHH;HSPE1;PAICS;YIF1A;CENPF;TMEM98;PSAT1;UBE2S;POLR3H;SSBP1;COPS8;FRA10AC1;RAN;CD320;MAD2L1
ChEA_2022,TTF2 22483619 ChIP-Seq HELA Human,63/1272,0.00018828328205585117,0.001484465034314,0,0,1.6874643383182282,14.474331519971338,MTCH2;FEN1;CCDC124;CISD2;GPATCH4;ENO1;MRPL37;TRIAP1;NUDT5;PDCD2L;CKS1B;LAPTM4B;MRPL3;MYC;STMN1;SNRPD3;ZNF521;SUN1;IFRD2;RBM18;IMP4;KIF23;NAV1;MRPS7;CCNA2;ARL4D;KIF9;HMBS;SNRPB;CREM;NOLC1;NEXN;DDX21;PLD6;SLC1A5;GSPT1;ZFP36L1;HSPD1;LDHA;CDC45;PSMB2;PMAIP1;EXOSC2;KLHDC10;NOP56;RANBP1;NDUFA5;GADD45A;GGH;PA2G4;HSPE1;HNRNPAB;MYO19;CENPF;NFIA;UBE2S;FASN;POLR3D;NDUFAF4;CYCS;SSBP1;SLC25A33;UBE2M
ChEA_2022,TAL1 30185409 ChIP-Seq HPC Mouse BoneMarrow Leukemia,96/2154,0.0002010235684654021,0.0015684026331311,0,0,1.5299938157081014,13.023442611881196,USP6NL;ALAS2;CMAS;NDUFA12;RFESD;CPNE7;WIPF3;MRPL36;FGF2;HK1;GCSH;PCMT1;HHEX;PSMD7;UROD;RUVBL2;STMN1;CHAC2;CEP290;TMOD1;CCT2;SUN1;CCDC34;PIH1D1;GLRX5;F2R;DDX10;CACYBP;NAV1;CMBL;WDR77;CCNA2;FAM210A;ARL4A;INF2;SLC25A17;KEL;NEIL2;CTTN;BOLA3;HMBS;BIRC5;NAF1;VDAC1;PTMA;NBAS;GTF2A2;GYPA;SMIM4;TOMM40;FECH;GYPC;PSMD14;EI24;DDX1;ODC1;CREM;WNK4;AGAP1;PPOX;TMEM163;DPCD;TMA16;CORO1C;SRM;UGCG;WRN;ASIC4;SOCS1;RELN;STXBP6;STAT5A;TFAP2B;CCDC138;IQSEC1;GALNT2;NOS3;WDR18;ASNS;TPD52L1;MRPL21;UBAC1;BYSL;SQLE;YRDC;COQ3;KIF18A;ABCB10;PRC1;TAF4B;ESAM;POLR3H;AUNIP;RTN4IP1;AMOTL1;ITM2A
ChEA_2022,ERG 20887958 ChIP-Seq HPC-7 Mouse,71/1486,0.0002129356145319777,0.0016442141781902,0,0,1.6296985923232736,13.77832051149591,HDDC2;B4GALT3;CMAS;POP1;PPAN;GPATCH4;MRPL36;TRIAP1;FBXO21;NUDT5;BICD1;LAPTM4B;HHEX;MYC;STMN1;RUVBL1;GMPPA;MYBL2;TXNL4A;NANS;ENOPH1;SUN1;PRMT1;DIMT1;ALG14;TUBG1;RAD23B;MYL4;ARL4D;EBNA1BP2;INF2;PSRC1;CDC42EP1;STRAP;LAP3;TLCD1;GTF2A2;SET;ODC1;AK2;NOLC1;MRPL14;SLC1A5;TM2D3;GATA2;KRBA1;DPCD;EXOSC5;PSMB2;PDCD11;AFMID;EXOSC2;XBP1;GALNT2;C1GALT1;PAICS;SQLE;PRPF39;PDP2;CDK4;LRFN1;ANP32E;TSR1;ERCC8;ANP32B;RTN4IP1;SCLY;COPS8;POLR3K;CD320;SNTB2
ChEA_2022,MYCN 27167114 Chip-Seq NEUROBLASTOMA Human,75/1594,0.00022339191720373695,0.0017073525100571,0,0,1.6059781924403818,13.500788734553748,PNMT;USP6NL;B4GALT2;SUV39H2;B4GALT3;DHRS11;AQP10;CCNF;CISD1;BCCIP;SLC2A1;ENO1;MRPL37;FGF2;BICD1;PTPRF;HK1;COMTD1;FAM102B;STMN1;GMPPA;RAC3;CHAC2;CLCC1;PITX1;HRAS;SNTA1;TEAD4;TESC;SPHK1;PUS1;RSAD1;CACYBP;MIF;ATAD3B;ATAD3A;WDR77;SRRM1;EBNA1BP2;TFDP1;CTTN;BOLA3;CCDC86;FKBP4;PTMA;RHCE;GYPA;PSMD11;NOLC1;NEXN;GATA2;SRM;SOCS2;DHX33;HBQ1;HES4;STAT5A;GADD45A;GDF15;GALNT2;USP21;GOT2;PYCR1;NOC3L;KLF1;BOP1;EFNA3;MEX3A;SLC25A39;NFIA;FASN;AMOTL1;SCLY;SLC25A33;SSBP4
ChEA_2022,OCT4 18692474 ChIP-Seq MEFs Mouse,77/1655,0.00025859895351342194,0.0019564708705207,0,0,1.5876969204069669,13.114745127941802,B4GALT3;MTCH2;NXT1;CMAS;LDB1;ADK;SLC2A1;ENO1;AQP3;PTPRF;CKS1B;PSMD7;UROD;MYC;RUVBL1;PBK;DNMT3B;SACS;ACP5;GNPNAT1;KIF21A;MYBL2;SNRPD3;ATP7A;RRP15;TEAD4;IFRD2;RAD23A;CACYBP;MIF;SYNGR3;CDC25A;SAP30;NME1;SLC7A5;PLCB4;TFDP1;PSRC1;VDAC1;GNB1L;LAP3;FKBP4;BCAT1;CRYAB;PAFAH1B3;SLC25A4;SET;TOMM40;EI24;SLC1A5;MRPL12;GSPT1;ZFP36L1;PDLIM1;UGCG;PRDX4;MXI1;PMAIP1;CKB;APOE;RANBP1;NQO2;GADD45A;GAD1;GOT2;PA2G4;EIF2S2;PAICS;MLLT11;NFIA;MYBBP1A;FASN;UBE2T;CENPM;SPRY1;UBE2M;SNTB2
ChEA_2022,CREB1 23762244 ChIP-Seq HIPPOCAMPUS Rat,90/2006,0.000261229869571005,0.0019566117230868,0,0,1.5358541906124652,12.670965727662256,B4GALT3;RRP1;CCNF;MRPS12;CLTB;THUMPD1;WDR43;MRPL41;PSMD7;TMEM147;CHCHD6;GMPPA;FDXR;EIF5A;SUN1;PRMT1;MMGT1;IFRD2;RBM18;FBXW9;USP2;RSAD1;ALG14;RAD23A;MIF;REXO2;SAP30;ARL4A;TRAF4;HMBS;CCDC86;DNAJC9;VDAC1;SLC25A4;PTMA;TOMM40;PSMD11;DCUN1D5;ATL2;CREM;NOLC1;TUBD1;MRPL14;MRPL12;PPOX;HSPBP1;GSPT1;TIMM50;LDHA;PSMB2;DHX33;MED31;ERI3;MXI1;GAR1;CKB;WASF1;HOXC8;LYAR;MYH10;SCAI;KLHDC10;XBP1;GOT1;TIMM44;PA2G4;RRP1B;MAGOHB;EIF2S2;HSPE1;HNRNPAB;UBAC1;YIF1A;BYSL;MLLT11;SLC25A37;KIF18A;MEX3A;CDK4;PSAT1;FASN;POLR3D;CARM1;SRRD;ANP32E;TAF4B;PPT2;COPS8;SLC25A33;UBE2M
ChEA_2022,TET1 21490601 ChIP-Seq MESCs Mouse,75/1618,0.00034867101483996985,0.0025856890110409,0,0,1.5788737432225208,12.570016575202516,PNMT;PRR5;B4GALT3;ZMYND19;LDB1;SLC35F2;RRP1;CISD1;AQP3;HK1;PCMT1;FAM178B;TMEM147;PTTG1;PPAT;PBK;LEPR;DNMT3B;CAPN2;ACP5;RAC3;KIF21A;PIP4K2C;NANS;TEAD4;ARG2;SPHK1;IFRD2;RSAD1;RRAS2;KIF23;TUBG1;GCAT;NME1;KIF9;DNAJC6;GNB1L;RPP25;CRYAB;CHST2;PDE9A;SET;TIMM9;ATL2;NOLC1;AGAP1;DDX21;LRP3;DNAJC25;MRPL12;RAP1GAP;CORO1C;SOCS2;TBXA2R;HECTD3;MXI1;GAR1;ABCF1;EIF2B3;NOP16;GDF15;GALNT2;PA2G4;RRP1B;PAICS;UBAC1;YIF1A;MLLT11;BOP1;CENPF;MEX3A;AXL;UBE2T;POLR3G;SPRY1
ChEA_2022,UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human,76/1650,0.0003833574118607195,0.0028150460929772,0,0,1.568545432623193,12.339029800960912,PNMT;B4GALT2;POP7;ENO1;MRPL37;PTPRF;DUSP14;HK1;CKS1B;COMTD1;UROD;STMN1;FDXR;PHGDH;CLCC1;PITX1;EIF5A;HBZ;NUDC;GLRX3;PRMT1;CACYBP;NAV1;MANEAL;ATAD3B;ATAD3A;GCAT;SRRM1;ARL4D;NEIL2;PSRC1;TAL1;DNAJC6;CDC42EP4;HMBS;MRTO4;PFDN2;SLC27A5;AK2;MGST1;DDX21;MRPL14;MLLT3;SRM;SOCS2;CNN1;LDHA;TMEM201;MTHFD1L;HECTD3;DPH2;DVL1;BRIX1;CKB;APOE;FAM83A;HES4;PPP1R14B;PHF10;GADD45A;GDF15;GALNT2;WDR18;PAICS;KLF1;YRDC;EFNA3;KIF18A;MEX3A;NFIA;FASN;ANP32E;ESAM;SPRY1;SLC25A33;SSBP4
ChEA_2022,TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse,88/1980,0.0004182496540796159,0.0030414465136469,0,0,1.5171815341895176,11.80281064540464,BTG3;LDB1;PDCD5;CCNF;CCDC124;SLC2A1;FBXO21;DUSP14;PCMT1;LAPTM4B;MYC;RUVBL1;DNMT3B;CAPN2;ACP5;KIF21A;MYBL2;NANS;TEAD2;TEAD4;CISH;DIMT1;GLCE;SPHK1;USP2;ALG14;KIF23;ATP1B3;SLC39A14;RAD23B;ATAD3A;SRRM1;TPST2;CCNA2;TRAF4;HMBS;CDC42EP1;FXN;PTMA;CHST2;DTYMK;TOMM40;DCUN1D5;ODC1;ENDOD1;MRPL14;TM2D3;GSPT1;CORO1C;ZFP36L1;PDLIM1;BAG2;MTHFD1L;DPH2;GNA11;AFMID;POLR2F;APOE;STXBP6;E2F5;EXOSC2;MYH10;STAT5A;PPP1R14A;PPP1R14B;XBP1;CBX6;PNPT1;GOT1;NDUFA5;GAD1;TIMM44;CDC6;PAICS;YIF1A;CCT6A;BOP1;EFNA3;SLC25A39;TMEM98;UBE2T;CARM1;SRPRB;ANP32B;RTN4IP1;COPS8;POLR3K;RAN
ChEA_2022,AF4 26711339 ChIP-Seq SEM Human Blood Leukemia,123/2966,0.0004648778750352622,0.0033480146961674,0,0,1.4277172001406964,10.95592462126892,USP6NL;NDUFA12;UBE2D2;ICAM2;NUDT5;PCMT1;LAPTM4B;TUBB6;PTTG1;FAM162A;MYC;PPAT;SACS;SLC39A8;KIF21A;RSAD1;FRMD4A;ATP1B3;CDC25A;SAP30;NCL;DMWD;VDAC1;TRIB2;SET;GYPC;PSMD14;DDX1;NOP2;AK2;CREM;ARL1;TXN;PLD6;SLC1A5;GSPT1;CORO1C;ZFP36L1;UGCG;LDHA;BAG2;GAR1;XBP1;PHF10;CCDC138;PNO1;GFPT1;CDC6;MAGOHB;EIF2S2;SQLE;KIF18A;NDUFAF2;ANP32E;SRPRB;PSMG1;ANP32B;AMOTL1;PKIG;SAE1;BTG3;SUV39H2;NXT1;SLC35F2;ADK;SLC2A1;BICD1;WDR43;DUSP14;HK1;HHEX;PBK;GNPNAT1;PHGDH;ENOPH1;NUDC;HMGCS1;CCDC34;RRAS2;CACYBP;KIF23;RAD23B;CCNA2;SLC7A5;SLC25A17;CTTN;KIF2A;STRAP;DNAJC9;PFDN2;TLCD1;BCAT1;GART;PTMA;ZNF232;GTF2A2;TIMM9;ATL2;MAK16;NEXN;DDX21;TM2D3;PTS;HSPD1;EXOSC5;PSMB2;EXOSC8;WASF1;E2F5;NOP56;GALNT2;NUDT9;CENPF;PRPF39;ABCB10;TSPAN13;PRC1;PSAT1;CENPM;POLR3K;TOMM5;RAN;MAD2L1
ChEA_2022,POU2F1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma,48/933,0.0004889761350480488,0.0034880297633427,0,0,1.7411487758945383,13.273119904285046,DHRS13;NBAS;DCUN1D5;SLC35F2;RFESD;TXK;ADK;CISD1;SLC1A5;DNAJC25;DUSP14;CKS1B;LDHA;CDC45;PSMB2;MYC;RUVBL2;DVL1;FDXR;GAR1;TK1;HOXC9;RRP15;TEAD4;NOP56;PPP1R14B;GOT1;PRMT1;GLRX5;C1GALT1;RRAS2;CACYBP;REXO2;HSPE1;YIF1A;SAP30;TSPAN13;SLC25A39;PRC1;UBE2S;FEZ1;STRAP;SPRY1;AMOTL1;SSBP1;GART;PDE9A;SNTB2
ChEA_2022,ASH2L 23239880 ChIP-Seq MESCs Mouse,110/2603,0.0005006740591037462,0.0035377817949877,0,0,1.449295381152831,11.014000321524886,HDDC2;POP7;POP1;NDUFA12;UBE2D2;RPP30;RRP1;PDCD5;ENO1;THUMPD1;NUDT5;GCSH;FAM162A;FDXR;SNRPD3;DIMT1;SERPINF1;FBXW9;ALG14;DDX10;ATP1B3;FTSJ1;WDR77;EBNA1BP2;FEZ1;MRTO4;NHP2;CCDC86;VDAC1;DDX1;ARL1;MRPL14;ZFP36L1;RPF1;DHX33;APOE;KLHDC10;EIF2B3;XBP1;GOT1;PNO1;GADD45A;ASNS;MAGOHB;UBAC1;COQ3;UBE2S;FASN;NOSTRIN;SRPRB;PPT2;COPS8;PRR5;BTG3;NXT1;LDB1;CCDC124;ADK;CLTB;MRPL37;DUSP14;HK1;HHEX;PBK;TIMM17A;ENOPH1;SNTA1;EIF5A;NUDC;RFC3;SUN1;PRMT1;ARL4D;KIF9;PLCB4;SLC25A17;PSRC1;DNAJC6;CDC42EP4;TLCD1;PAFAH1B3;GART;SLC25A4;ATL2;MAK16;PPOX;SLC7A1;PTS;PDLIM1;MTHFD1L;ALDH1B1;EXOSC2;PPP1R14B;NDUFA5;AGK;GALNT2;WDR18;GAD1;TPD52L1;HNRNPAB;BYSL;CENPH;CARM1;NUP35;SPRY1;RTN4IP1;SSBP1;TOMM5;RAN;SNTB2
ChEA_2022,UBF1/2 26484160 Chip-Seq HMECs Human,74/1614,0.0005241018940801646,0.0036188277694846,0,0,1.5582809917355371,11.770981036947529,B4GALT2;MTCH2;LDB1;SLC35F2;CPNE7;RRP1;ARPC5L;ENO1;FGF2;WDR43;PTPRF;FAM102B;MYC;STMN1;CLCC1;HRAS;TEAD4;NUDC;SPHK1;KIF23;SAP30;ARL4D;FXN;PTMA;SLC27A5;PDE9A;SNRPB;SLC27A4;ENDOD1;CREM;AGAP1;NEXN;TM2D3;GATA2;SLC7A1;PMF1;ZFP36L1;PDLIM1;UGCG;CNN1;LDHA;TMEM201;PDCD11;ALDH1B1;TBXA2R;GNA11;DVL1;EXOSC8;MXI1;METTL5;CKB;HOXC9;GINS2;EIF2B3;GADD45A;GALNT2;NOC3L;UBAC1;MFHAS1;EFNA3;ABCB10;PDP2;KBTBD6;NFIA;AXL;UBE2T;ANP32E;CENPM;POLR3G;SRPRB;AMOTL1;COPS8;UBE2M;SNTB2
ChEA_2022,NUCKS1 24931609 ChIP-Seq HEPATOCYTES Mouse,33/570,0.0005257504020382204,0.0036188277694846,0,0,1.9588898656760156,14.7909583247724,FECH;ODC1;CLTB;CREM;SLC2A1;TRIAP1;ZFP36L1;HSPD1;LDHA;SOCS1;MYC;FDXR;CAPN2;SNTA1;STAT5A;GADD45A;PRMT1;GDF15;PA2G4;SAP30;NME1;CCNA2;CDK4;NCL;POLR3D;CARM1;NDUFAF2;BIRC5;STRAP;CYCS;TAF4B;FKBP4;PTMA
ChEA_2022,ZIC3 20872845 ChIP-ChIP MESCs Mouse,19/259,0.00052663848714796,0.0036188277694846,0,0,2.504022038567493,18.902852922617956,JMJD4;PHF10;CLTB;ALG14;PYCR1;KIF23;SLC39A14;ZFP36L1;SOCS2;PDLIM1;SOCS1;STMN1;MXI1;NOSTRIN;GNPNAT1;ITM2A;PITX1;CHST2;PDE9A
ChEA_2022,KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse,45/868,0.0006225605830200855,0.0042390716062004,0,0,1.7520571144366308,12.933106760546272,HEMGN;ALAS2;GYPA;DHRS11;GYPC;AK2;ARL1;SLC2A1;MRPL14;MRPL37;AQP3;UGCG;MTHFD1L;HECTD3;AMDHD2;MXI1;ACP5;GNPNAT1;CHAC2;PIP4K2C;RRP15;SUN1;GALNT5;CISH;USP21;MIF;DOHH;UBAC1;BYSL;KLF1;NUDT9;CCNA2;EBNA1BP2;KEL;NEIL2;TMEM98;CARM1;CENPM;STRAP;BLVRB;VDAC1;BCAT1;FXN;POLR3K;RAN
ChEA_2022,PPARG 20887899 ChIP-Seq 3T3-L1 Mouse,115/2774,0.0007480149956976938,0.0050474165025006,0,0,1.420430742313424,10.224384816978478,HDDC2;OXNAD1;MTCH2;RFESD;RRP1;ENO1;ENO2;FBXO21;NUDT5;FGF2;RRP9;GCSH;HMGN5;MYC;KIF21A;SNRPD3;JMJD4;CISH;FBXW9;USP2;ALG14;FRMD4A;ATP1B3;FTSJ1;WDR77;SRRM1;MYL4;TRIB2;DCUN1D5;NOP2;ENDOD1;AK2;CREM;NOLC1;SLC1A5;ZFP36L1;LDHA;SOCS1;AMDHD2;HOXC8;MYH10;FAM83A;KLHDC10;STAT5A;EIF2B3;XBP1;GOT1;GADD45A;IQSEC1;SURF2;GFPT1;ASNS;PAICS;MRPL21;CCT6A;SQLE;COQ3;KIF18A;MEX3A;CYCS;AMOTL1;PKIG;COPS8;PRR5;ALAS2;CCDC124;MAST1;SLC2A1;TRIAP1;BICD1;WDR43;CKS1B;FAM102B;CTSL;TIMM17A;SLC37A3;SNTA1;TEAD4;ARG2;GLRX5;RRAS2;NAV1;RNF144A;PLCB4;CDC42EP4;STRAP;NAF1;EEF1E1;GART;FXN;PTMA;NBAS;EI24;ATL2;SLC7A1;HSPD1;MTHFD1L;MXI1;CKB;WASF1;NOP56;AGK;GALNT2;WDR18;C1GALT1;NOC3L;DOHH;ABCB10;PDP2;PSAT1;AXL;SSBP1;POLR3K;SLC25A33;SNTB2
ChEA_2022,NR0B1 18358816 ChIP-ChIP MESCs Mouse,58/1210,0.0007600022531790948,0.0050825150681351,0,0,1.6210738123282291,11.64285876242957,OXNAD1;CMAS;LDB1;SLC35F2;NDUFA12;MRPS12;ENO1;MRPL37;AQP3;COMTD1;RUVBL2;STMN1;ACP5;GNPNAT1;MYBL2;TK1;PPP1R16A;RSAD1;RAD23A;NAV1;SYNGR3;SLC39A14;FTSJ1;CDC25A;GCAT;PSRC1;TAL1;CDC42EP4;VDAC1;RPP25;PAFAH1B3;SLC25A4;SET;NOLC1;PPOX;ZFP36L1;SOCS2;PDLIM1;ALDH1B1;AMDHD2;DPH2;GNA11;AFMID;CKB;APOE;STAT5A;PPP1R14B;GOT1;USP21;GAD1;GOT2;ASNS;PAICS;MLLT11;KIF18A;SLC25A39;UBE2T;NOSTRIN
ChEA_2022,STAT5A 28732065 ChIP-Seq J2E Mouse Blood,9/79,0.0007781265334206714,0.0051576705622308,0,0,4.03609756097561,28.892894403372186,EIF5A;SOCS2;GTF2A2;PSMD11;CISH;TAL1;TAF4B;PKIG;KLF1
ChEA_2022,NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human,31/537,0.0008047044096304735,0.0052870491474844,0,0,1.9495230922021745,13.890421319907944,TOMM40;SLC35F2;ODC1;ICAM2;SLC2A1;MRPL36;SLC1A5;MRPL12;RAP1GAP;PTPRF;DUSP14;LDHA;PTTG1;EXOSC8;ACP5;RAC3;PHGDH;TK1;EXOSC2;IQSEC1;GDF15;GFPT1;WDR77;MLLT11;TPST2;TFDP1;FASN;CDC42EP4;CAMK1;RAI14;UBE2M
ChEA_2022,CUX1 19635798 ChIP-ChIP MULTIPLE CANCER TYPES Human,75/1669,0.000847466363041862,0.0055195852688552,0,0,1.5239868084552042,10.779554032285782,B4GALT2;POP1;UBE2D2;RPP30;ADK;SLC2A1;MRPL37;ENO2;PTPRF;PCMT1;MRPL42;LAPTM4B;ATP7B;UROD;MYC;RUVBL1;DNMT3B;CAPN2;ERMAP;TEAD2;TEAD4;TMOD1;VBP1;USP2;MRPS2;IMP4;SLC39A14;FTSJ1;RAD23B;CDC25A;CCNA2;KIF9;EEF1E1;PTMA;RHCE;SNRPB;DTYMK;TOMM40;FECH;PSMD14;TIMM9;TXK;ARL1;NOLC1;TUBD1;LRP3;TIMM10;TXN;PPOX;PSMB2;TBXA2R;POLD2;MXI1;MYH10;AASDHPPT;TIMM8A;NDUFA5;SURF2;HBG1;NOS3;TIMM44;PA2G4;EIF2S2;PAICS;CENPF;PRPF39;PRC1;PSAT1;ANP32E;SPRY1;RTN4IP1;POLR3K;MAD2L1;UBE2M;SNTB2
ChEA_2022,SFPI1 20887958 ChIP-Seq HPC-7 Mouse,82/1861,0.0008633196769785845,0.0055743658453186,0,0,1.4965018284246925,10.557409625101643,PRR5;HDDC2;B4GALT3;OXNAD1;NXT1;CMAS;UBE2D2;ARPC5L;ADK;PPAN;SLC2A1;ENO1;TRIAP1;FBXO21;BICD1;WDR43;HHEX;DNMT3B;MYBL2;NANS;ENOPH1;SUN1;DIMT1;PIH1D1;IFRD2;GLRX5;PPP1R16A;IMP4;MIF;TUBG1;RAD23B;GCAT;TPST2;INF2;PSRC1;BOLA3;CDC42EP1;BIRC5;STRAP;VDAC1;PFDN2;TLCD1;GTF2A2;PSMD14;ODC1;NOP2;AK2;NOLC1;AGAP1;DNAJC25;TM2D3;MRPL12;KRBA1;SRM;UGCG;EXOSC5;PSMB2;PDCD11;TDG;MXI1;E2F5;LYAR;KLHDC10;NOP56;PRELID1;CCDC138;SURF2;GALNT2;GTF2H1;DOHH;YRDC;PRPF39;KIF18A;PDP2;MYBBP1A;ANP32E;SSBP1;COPS8;POLR3K;RAN;MAD2L1;SNTB2
